transaction_id,user_id,product_id,amount,date,sale_day,sale_month,sale_year,is_wallet_payment,is_wallet_payment_le,pay_Cash,pay_Credit Card,pay_Debit Card,pay_Net Banking,pay_UPI,pay_Wallet,amount_log,amount_sqrt,amount_standard_scaled,amount_minmax_scaled,category,name,age,city,registration_date,reg_day,reg_month,reg_year,gender_Female,gender_Male,gender_Other,purchase_frequency,avg_monthly_spend,spending_group,spending_group_encoded,days_since_last_purchase,spend_beauty,spend_books,spend_clothing,spend_electronics,spend_grocery,spend_home,spend_sports,spend_toys
T000078,U0143,P024,38.09,2025-03-19,19,3,2025,0,0,False,True,False,False,False,False,3.6658666798048634,6.171709649683789,-0.6961589922127399,0.11495546637956348,Home,Aarohi Verma,19.0,Kolkata,2023-10-28,28,10,2023,True,False,False,3,39.68666666666667,Low,0.0,227,0.0,0.0,0.0,60.74,0.0,58.32000000000001,0.0,0.0
T000079,U0004,P017,56.93,2023-09-11,11,9,2023,0,0,True,False,False,False,False,False,4.059235385108533,7.545197147855051,-0.2418187404726987,0.2071547420965058,Beauty,Aarav Gupta,44.0,Kolkata,2023-06-02,2,6,2023,False,True,False,3,100.21333333333332,Medium,1.0,577,222.5,0.0,0.0,0.0,0.0,0.0,0.0,78.14
T000080,U0117,P024,43.33,2024-06-20,20,6,2024,1,1,False,False,False,False,False,True,3.7916616487569623,6.582552696332935,-0.5697925952319642,0.1405990016638935,Home,Aadhya Joshi,31.0,Kolkata,2022-06-01,1,6,2022,True,False,False,13,143.5614285714286,High,2.0,56,0.0,165.31,458.83,102.63,127.18,43.33,20.75,86.9
T000081,U0150,P025,58.45,2025-01-30,30,1,2025,1,1,False,False,False,False,False,True,4.085135623136791,7.6452599694189605,-0.20516283905842778,0.21459332485073895,Electronics,Muhammad Gupta,34.0,Kolkata,2022-04-15,15,4,2022,False,False,True,9,76.415,High,2.0,91,25.34,139.48000000000002,30.15,58.45,0.0,84.41,101.44,19.22
T000082,U0028,P044,81.23,2025-08-23,23,8,2025,0,0,False,False,True,False,False,False,4.409520198982804,9.012768719988326,0.3441933676633419,0.3260741900753646,Beauty,Kiara Kulkarni,35.0,Nagpur,2023-01-26,26,1,2023,False,True,False,9,101.28,High,2.0,70,101.57000000000001,174.23000000000002,252.42000000000002,0.0,0.0,125.28,0.0,55.46
T000083,U0007,P040,141.4,2024-11-02,2,11,2024,0,0,True,False,False,False,False,False,4.958639998977875,11.8911731969558,1.7952365177269451,0.6205344034452384,Grocery,Ishaan Sharma,44.0,Indore,2022-12-15,15,12,2022,False,True,False,5,85.938,High,2.0,13,0.0,0.0,47.02,47.71,141.4,37.04,0.0,156.52
T000084,U0157,P015,25.98,2023-05-10,10,5,2023,1,1,False,False,False,False,False,True,3.2950958507796098,5.0970579749498635,-0.988200417296174,0.05569149456787707,Books,Aarohi Joshi,46.0,Indore,2024-04-25,25,4,2024,True,False,False,5,56.39,Low,0.0,134,79.79,25.98,0.0,47.16,42.64,29.99,0.0,0.0
T000085,U0163,P030,196.33,2024-09-10,10,9,2024,1,1,False,False,False,False,False,True,5.284877454181334,14.011780757633913,3.1199132708097723,0.8893510815307821,Home,Sara Khan,41.0,Mumbai,2023-06-14,14,6,2023,False,False,True,7,153.566,High,2.0,282,76.58,62.47,58.96,0.0,0.0,297.73,0.0,272.09000000000003
T000086,U0167,P027,16.92,2023-10-14,14,10,2023,0,0,False,True,False,False,False,False,2.8859174075467844,4.113392760240627,-1.20668888230492,0.011353626309092688,Toys,Sai Bose,38.0,Kolkata,2022-11-10,10,11,2022,False,False,True,4,76.80250000000001,Medium,1.0,182,76.54,0.0,0.0,146.49,67.26,0.0,0.0,16.92
T000087,U0012,P003,49.85,2025-10-05,5,10,2025,0,0,False,False,False,False,True,False,3.928880122494569,7.060453243241541,-0.4125580707444339,0.17250660663599882,Beauty,Aarohi Singh,28.0,Ghaziabad,2024-06-25,25,6,2024,False,False,True,8,122.76199999999999,High,2.0,27,49.85,185.72,0.0,215.85,54.06,23.59,0.0,84.74
T000088,U0030,P007,77.71,2023-10-05,5,10,2023,0,0,False,False,True,False,False,False,4.3657702121543585,8.815327560561775,0.2593060170197671,0.30884799843398253,Books,Aarohi Sharma,29.0,Hyderabad,2023-11-30,30,11,2023,False,False,True,9,118.80199999999999,High,2.0,33,168.95,176.11,0.0,102.74,0.0,146.21,0.0,0.0
T000089,U0100,P030,64.62,2025-05-08,8,5,2025,0,0,False,False,False,False,True,False,4.183880527532955,8.038656604184558,-0.05636881818602567,0.24478809826759323,Home,Anaya Mukherjee,30.0,Visakhapatnam,2022-04-29,29,4,2022,False,False,True,8,113.37,High,2.0,63,0.0,84.14,0.0,63.2,52.81,64.62,189.65,112.43
T000090,U0151,P048,37.58,2023-11-13,13,11,2023,1,1,False,False,False,False,False,True,3.652734007477583,6.130252849597641,-0.7084580117662125,0.1124596261133405,Clothing,Kabir Kulkarni,34.0,Patna,2024-03-12,12,3,2024,False,True,False,8,94.825,High,2.0,220,33.2,263.46,136.95,0.0,0.0,0.0,79.01,56.33
T000091,U0107,P042,48.19,2025-09-29,29,9,2025,0,0,False,True,False,False,False,False,3.8956903508072482,6.941901756723441,-0.4525901736047561,0.16438289125966526,Home,Kiara Bose,47.0,Pune,2023-09-23,23,9,2023,False,False,True,7,60.336,Medium,1.0,33,0.0,0.0,29.26,23.47,150.88,75.91,22.16,0.0
T000092,U0158,P027,40.62,2023-03-09,9,3,2023,0,0,False,False,False,False,True,False,3.7285808209654885,6.373382147651276,-0.6351462089376708,0.12733679162180678,Toys,Saanvi Khan,35.0,Kolkata,2024-04-30,30,4,2024,True,False,False,5,85.5725,Medium,1.0,156,129.83,0.0,0.0,0.0,15.27,70.67,0.0,126.52000000000001
T000093,U0177,P024,38.34,2025-06-27,27,6,2025,0,0,False,False,True,False,False,False,3.672241812960913,6.191930232165088,-0.6901300610590769,0.1161789174904571,Home,Ishaan Verma,32.0,Vadodara,2022-10-27,27,10,2022,False,True,False,5,96.5125,High,2.0,10,0.0,0.0,252.76,25.77,0.0,38.34,0.0,69.18
T000094,U0114,P016,90.9,2023-07-23,23,7,2023,0,0,False,False,False,False,True,False,4.520701029361642,9.534149149242422,0.5773924246870256,0.3733972790447294,Books,Sai Singh,51.0,Chennai,2022-05-31,31,5,2022,False,True,False,7,121.62666666666667,Medium,1.0,43,29.56,126.61000000000001,0.0,41.06,83.68,83.97,0.0,0.0
T000095,U0176,P024,67.64,2025-01-04,4,1,2025,0,0,True,False,False,False,False,False,4.228875455179707,8.224354077980836,0.01646067015022289,0.259567387687188,Home,Kabir Sharma,38.0,Vadodara,2022-05-10,10,5,2022,False,False,True,5,94.39999999999999,Medium,1.0,46,0.0,60.82,0.0,97.36,0.0,97.13,27.89,0.0
T000096,U0016,P026,36.03,2024-01-24,24,1,2024,0,0,False,False,False,False,True,False,3.6117283949255214,6.002499479383568,-0.7458373849189228,0.10487422922580013,Beauty,Diya Iyer,27.0,Kanpur,2022-08-03,3,8,2022,True,False,False,2,51.365,Low,0.0,82,36.03,0.0,0.0,0.0,0.0,66.7,0.0,0.0
T000097,U0032,P030,93.67,2024-03-10,10,3,2024,0,0,False,True,False,False,False,False,4.5503971601407995,9.67832630158748,0.6441929818696112,0.3869531173534306,Home,Kabir Mukherjee,46.0,Thane,2022-01-04,4,1,2022,False,True,False,2,155.01,Low,0.0,580,0.0,0.0,0.0,0.0,61.34,93.67,0.0,0.0
T000098,U0165,P041,65.65,2023-02-13,13,2,2023,0,0,True,False,False,False,False,False,4.199455046624718,8.10246875958186,-0.031529621832934215,0.24982871684447489,Home,Aarohi Ghosh,39.0,Bhopal,2023-10-24,24,10,2023,False,False,True,3,126.62,Medium,1.0,84,0.0,105.99,0.0,0.0,0.0,65.65,81.6,0.0
T000099,U0013,P022,88.92,2023-09-15,15,9,2023,0,0,False,False,True,False,False,False,4.498920386145381,9.429740187301027,0.5296432899500148,0.36370754624645196,Electronics,Diya Chopra,33.0,Bengaluru,2022-02-16,16,2,2022,False,True,False,4,96.2925,Medium,1.0,176,0.0,57.05,197.43,130.69,0.0,0.0,0.0,0.0
T000100,U0145,P014,79.66,2024-02-29,29,2,2024,0,0,False,True,False,False,False,False,4.390242789445222,8.92524509467387,0.3063316800183383,0.3183909170989527,Beauty,Aarav Kulkarni,34.0,Kolkata,2022-05-10,10,5,2022,False,True,False,8,77.6557142857143,High,2.0,217,296.62,141.0,70.65,0.0,0.0,35.32,0.0,0.0
T000101,U0151,P014,33.2,2024-11-03,3,11,2024,0,0,False,False,True,False,False,False,3.5322256440685598,5.761944116355173,-0.8140848855783875,0.0910247626504845,Beauty,Kabir Kulkarni,34.0,Patna,2024-03-12,12,3,2024,False,True,False,8,94.825,High,2.0,220,33.2,263.46,136.95,0.0,0.0,0.0,79.01,56.33
T000102,U0199,P010,39.01,2023-01-06,6,1,2023,0,0,True,False,False,False,False,False,3.6891294228691436,6.245798587850876,-0.6739725255672603,0.11945776646765195,Sports,Meera Roy,32.0,Ghaziabad,2022-02-10,10,2,2022,False,True,False,9,92.57285714285715,High,2.0,81,0.0,288.35,40.28,61.43,0.0,218.94,39.01,0.0
T000103,U0071,P010,85.49,2024-05-28,28,5,2024,0,0,False,False,True,False,False,False,4.460028800318421,9.24608025057105,0.44692635452175866,0.34692179700499165,Sports,Kabir Roy,34.0,Bengaluru,2022-01-10,10,1,2022,True,False,False,9,82.455,High,2.0,315,156.49,36.11,0.0,52.49,29.53,299.53,85.49,0.0
T000104,U0045,P008,78.75,2023-02-22,22,2,2023,1,1,False,False,False,False,False,True,4.378896741664954,8.874119674649425,0.2843863706190052,0.31393755505529997,Books,Sai Chopra,20.0,Mumbai,2022-03-14,14,3,2022,False,True,False,8,136.31,High,2.0,205,120.96,218.42,94.7,0.0,63.37,0.0,0.0,184.1
T000105,U0034,P001,53.92,2024-05-02,2,5,2024,0,0,False,False,False,False,True,False,4.00587758089977,7.343023900274328,-0.3144070715628008,0.19242439072134676,Grocery,Vihaan Singh,23.0,Visakhapatnam,2023-09-16,16,9,2023,False,False,True,9,136.374,High,2.0,5,103.98,84.49,51.52,39.12,247.26999999999998,46.11,109.38,0.0
T000106,U0151,P021,58.58,2023-12-23,23,12,2023,0,0,False,True,False,False,False,False,4.0873199472851365,7.653757247260981,-0.20202779485852312,0.21522951942840363,Books,Kabir Kulkarni,34.0,Patna,2024-03-12,12,3,2024,False,True,False,8,94.825,High,2.0,220,33.2,263.46,136.95,0.0,0.0,0.0,79.01,56.33
T000107,U0068,P004,117.52,2025-05-12,12,5,2025,0,0,False,False,True,False,False,False,4.775081722705364,10.840664186294122,1.2193530139290583,0.5036703533326808,Toys,Sara Gupta,40.0,Patna,2023-08-02,2,8,2023,True,False,False,4,106.16333333333334,Medium,1.0,122,0.0,0.0,0.0,0.0,0.0,111.3,0.0,207.19
T000108,U0135,P008,38.28,2023-05-11,11,5,2023,1,1,False,False,False,False,False,True,3.670715483486265,6.187083319303208,-0.691577004535956,0.11588528922384263,Books,Ishaan Mukherjee,24.0,Mumbai,2023-02-03,3,2,2023,True,False,False,8,77.40666666666667,High,2.0,183,105.1,63.46,92.0,0.0,25.77,85.44999999999999,0.0,92.66
T000109,U0122,P029,75.81,2023-08-12,12,8,2023,0,0,False,False,False,False,True,False,4.341334840010591,8.706893820416097,0.21348614025192872,0.29954976999119115,Clothing,Myra Kulkarni,24.0,Visakhapatnam,2023-03-13,13,3,2023,False,False,True,3,44.42333333333334,Low,0.0,221,0.0,36.26,97.01,0.0,0.0,0.0,0.0,0.0
T000110,U0116,P033,48.36,2023-03-30,30,3,2023,0,0,False,False,True,False,False,False,3.8991403795971324,6.954135460285484,-0.4484905004202652,0.16521483801507292,Clothing,Aditya Roy,34.0,Patna,2022-07-19,19,7,2022,True,False,False,11,94.10666666666667,High,2.0,124,32.99,35.78,159.60999999999999,56.14,0.0,168.49,111.63,0.0
T000111,U0187,P043,47.91,2024-09-09,9,9,2024,0,0,True,False,False,False,False,False,3.8899818745512658,6.921704992268884,-0.45934257649685867,0.1630126260154644,Home,Vivaan Kulkarni,35.0,Hyderabad,2024-08-28,28,8,2024,False,False,True,7,76.19800000000001,Medium,1.0,154,0.0,164.03,67.21,0.0,0.0,149.75,0.0,0.0
T000112,U0118,P042,105.56,2023-05-05,5,5,2023,0,0,False,True,False,False,False,False,4.668708206792079,10.274239631233058,0.930928947537822,0.44514045218753057,Home,Aarav Patel,22.0,Kolkata,2022-06-30,30,6,2022,True,False,False,4,123.435,High,2.0,314,218.94,122.39,0.0,46.85,0.0,105.56,0.0,0.0
T000113,U0123,P026,89.59,2023-08-10,10,8,2023,0,0,False,False,False,True,False,False,4.506343831681196,9.465199416811037,0.5458008254418315,0.36698639522364684,Beauty,Aarohi Roy,43.0,Bhopal,2023-04-06,6,4,2023,False,True,False,7,60.01,Medium,1.0,220,172.5,106.53,14.6,0.0,0.0,66.43,0.0,0.0
T000114,U0126,P046,88.95,2023-05-31,31,5,2023,0,0,False,False,False,True,False,False,4.499253960396542,9.431330765061738,0.5303667616884543,0.3638543603797592,Toys,Myra Gupta,49.0,Surat,2022-08-29,29,8,2022,False,False,True,6,79.382,High,2.0,462,47.24,16.46,0.0,0.0,0.0,68.66,115.98,148.57
T000115,U0021,P021,119.5,2023-10-31,31,10,2023,0,0,True,False,False,False,False,False,4.791649752930709,10.931605554537724,1.267102148666069,0.5133600861309583,Books,Ishaan Gupta,43.0,Patna,2024-06-16,16,6,2024,False,True,False,4,83.7875,Medium,1.0,473,117.85,119.5,0.0,0.0,0.0,97.8,0.0,0.0
T000116,U0017,P009,55.29,2024-10-27,27,10,2024,0,0,False,False,False,False,True,False,4.030516899475935,7.4357245780085215,-0.28136852884072777,0.19912890280904372,Clothing,Ishaan Gupta,23.0,Pune,2023-07-01,1,7,2023,False,False,True,5,91.42,Medium,1.0,55,0.0,83.98,55.29,53.77,0.0,0.0,22.39,150.25
T000117,U0098,P039,82.2,2024-08-26,26,8,2024,0,0,True,False,False,False,False,False,4.421247347827163,9.06642156531451,0.3675856205395542,0.3308211803856318,Grocery,Ishaan Iyer,34.0,Jaipur,2022-02-09,9,2,2022,False,False,True,3,66.34666666666668,Low,0.0,432,0.0,0.0,0.0,0.0,82.2,0.0,54.0,62.84
T000118,U0117,P033,45.32,2025-05-31,31,5,2025,0,0,True,False,False,False,False,False,3.83557383326474,6.732013071882734,-0.5218023032488069,0.15033767250660662,Clothing,Aadhya Joshi,31.0,Kolkata,2022-06-01,1,6,2022,True,False,False,13,143.5614285714286,High,2.0,56,0.0,165.31,458.83,102.63,127.18,43.33,20.75,86.9
T000119,U0026,P045,66.32,2024-03-16,16,3,2024,0,0,False,True,False,False,False,False,4.209457369322605,8.143709228600933,-0.01537208634111776,0.2531075658216697,Grocery,Ira Joshi,32.0,Delhi,2024-05-31,31,5,2024,False,True,False,5,52.41,Low,0.0,595,55.2,16.2,0.0,27.25,66.32,44.67,0.0,0.0
T000120,U0111,P029,50.5,2025-04-27,27,4,2025,0,0,False,False,True,False,False,False,3.9415818076696905,7.106335201775948,-0.3968828497449102,0.17568757952432223,Clothing,Myra Roy,18.0,Chennai,2023-06-08,8,6,2023,False,False,True,3,43.57,Low,0.0,188,0.0,0.0,85.03999999999999,0.0,0.0,45.67,0.0,0.0
T000121,U0087,P030,57.87,2025-05-01,1,5,2025,0,0,False,False,False,True,False,False,4.07533162304017,7.6072333998635795,-0.21914995933492598,0.21175491827346576,Home,Kabir Mehta,39.0,Kanpur,2022-08-04,4,8,2022,False,True,False,4,52.32333333333333,Low,0.0,17,0.0,45.02,0.0,0.0,0.0,57.87,54.08,0.0
T000122,U0187,P007,78.03,2025-05-24,24,5,2025,0,0,False,False,False,False,True,False,4.369827527216884,8.833459118601274,0.26702304889645584,0.3104140158559264,Books,Vivaan Kulkarni,35.0,Hyderabad,2024-08-28,28,8,2024,False,False,True,7,76.19800000000001,Medium,1.0,154,0.0,164.03,67.21,0.0,0.0,149.75,0.0,0.0
T000123,U0081,P043,33.42,2025-02-05,5,2,2025,0,0,False,False,False,False,True,False,3.5386377907833935,5.781003373117854,-0.8087794261631641,0.09210139962807086,Home,Vivaan Gupta,30.0,Indore,2024-04-29,29,4,2024,False,False,True,6,67.86800000000001,Medium,1.0,207,0.0,0.0,74.56,0.0,0.0,86.89,63.6,114.28999999999999
T000124,U0040,P044,191.6,2023-05-18,18,5,2023,0,0,False,False,False,True,False,False,5.260615499364025,13.841965178398622,3.0058458933824688,0.866203386512675,Beauty,Meera Kapoor,33.0,Jaipur,2023-06-25,25,6,2023,False,True,False,4,91.0975,Medium,1.0,115,191.6,85.43,0.0,0.0,0.0,31.87,0.0,55.49
T000125,U0024,P006,29.86,2025-06-03,3,6,2025,0,0,False,True,False,False,False,False,3.4294608469350147,5.4644304369257,-0.8946314057913248,0.07467945580894587,Clothing,Aarohi Kapoor,20.0,Patna,2023-03-15,15,3,2023,True,False,False,11,96.98142857142857,High,2.0,90,112.61,313.02,89.07000000000001,62.27,55.78,46.12,0.0,0.0
T000126,U0025,P048,26.35,2025-02-02,2,2,2025,1,1,False,False,False,False,False,True,3.3087165288679903,5.13322510708424,-0.9792775991887529,0.0575022022119996,Clothing,Saanvi Bose,27.0,Kolkata,2022-05-22,22,5,2022,True,False,False,6,93.3625,Medium,1.0,30,0.0,0.0,99.75,0.0,0.0,187.25,0.0,86.45
T000127,U0034,P036,109.38,2024-11-06,6,11,2024,0,0,False,True,False,False,False,False,4.703928958011355,10.458489374665922,1.023051015565792,0.4638347851619849,Sports,Vihaan Singh,23.0,Visakhapatnam,2023-09-16,16,9,2023,False,False,True,9,136.374,High,2.0,5,103.98,84.49,51.52,39.12,247.26999999999998,46.11,109.38,0.0
T000128,U0172,P008,87.79,2024-12-25,25,12,2024,0,0,False,False,False,True,False,False,4.4862740310442355,9.369631796394136,0.5023925211354583,0.3581775472252129,Books,Vihaan Kapoor,25.0,Pune,2022-07-16,16,7,2022,False,False,True,5,63.964,Medium,1.0,291,0.0,112.9,0.0,83.15,0.0,47.82,0.0,75.95
T000129,U0171,P049,79.4,2023-04-16,16,4,2023,0,0,False,False,False,True,False,False,4.387014176184921,8.910667763978186,0.300061591618529,0.3171185279436234,Home,Sai Patel,24.0,Chennai,2022-11-20,20,11,2022,False,False,True,2,60.115,Low,0.0,446,0.0,0.0,0.0,0.0,40.83,79.4,0.0,0.0
T000130,U0074,P039,79.6,2024-12-21,21,12,2024,0,0,False,False,False,False,True,False,4.389498649512583,8.921883209278185,0.30488473654145914,0.31809728883233823,Grocery,Diya Gupta,44.0,Kanpur,2022-10-19,19,10,2022,False,True,False,6,60.69333333333333,Medium,1.0,258,0.0,133.3,0.0,0.0,79.6,74.37,76.89,0.0
T000131,U0027,P037,54.2,2024-03-11,11,3,2024,0,0,True,False,False,False,False,False,4.01096295328305,7.362064927722384,-0.30765466867069824,0.19379465596554762,Clothing,Vihaan Reddy,22.0,Pune,2024-03-22,22,3,2024,False,False,True,4,80.48666666666666,Low,0.0,311,0.0,87.49,54.2,0.0,69.37,30.4,0.0,0.0
T000132,U0040,P043,31.87,2024-04-04,4,4,2024,0,0,False,False,False,True,False,False,3.492560387676128,5.645352070508977,-0.8461587993158745,0.08451600274053049,Home,Meera Kapoor,33.0,Jaipur,2023-06-25,25,6,2023,False,True,False,4,91.0975,Medium,1.0,115,191.6,85.43,0.0,0.0,0.0,31.87,0.0,55.49
T000133,U0028,P023,57.14,2025-01-22,22,1,2025,0,0,True,False,False,False,False,False,4.06285389513073,7.559100475585703,-0.23675443830362178,0.20818244102965644,Books,Kiara Kulkarni,35.0,Nagpur,2023-01-26,26,1,2023,False,True,False,9,101.28,High,2.0,70,101.57000000000001,174.23000000000002,252.42000000000002,0.0,0.0,125.28,0.0,55.46
T000134,U0030,P049,36.37,2024-04-08,8,4,2024,0,0,False,False,False,False,True,False,3.6208682434973927,6.0307545133258404,-0.7376380385499413,0.10653812273661543,Home,Aarohi Sharma,29.0,Hyderabad,2023-11-30,30,11,2023,False,False,True,9,118.80199999999999,High,2.0,33,168.95,176.11,0.0,102.74,0.0,146.21,0.0,0.0
T000135,U0110,P036,98.01,2023-02-23,23,2,2023,0,0,True,False,False,False,False,False,4.595220855134423,9.9,0.7488552266972004,0.4081922286385436,Sports,Saanvi Kulkarni,31.0,Lucknow,2023-04-22,22,4,2023,False,False,True,5,59.848,Medium,1.0,52,64.09,0.0,103.32,33.82,0.0,0.0,98.01,0.0
T000136,U0156,P043,49.99,2024-07-01,1,7,2024,1,1,False,False,False,False,False,True,3.9316295350670645,7.070360669725414,-0.40918186929838263,0.17319173925809928,Home,Reyansh Amin,26.0,Jaipur,2023-09-23,23,9,2023,False,False,True,4,92.12,Medium,1.0,449,0.0,0.0,46.92,0.0,0.0,104.47,0.0,124.97
T000137,U0008,P012,33.27,2024-09-24,24,9,2024,0,0,False,False,False,False,True,False,3.5342703358865175,5.768015256567895,-0.8123967848553619,0.09136732896153472,Sports,Ishaan Reddy,38.0,Lucknow,2022-04-15,15,4,2022,False,True,False,3,52.05666666666667,Low,0.0,138,36.89,0.0,0.0,0.0,0.0,0.0,119.28,0.0
T000138,U0087,P023,45.02,2024-01-07,7,1,2024,0,0,False,True,False,False,False,False,3.82907608460722,6.709694478886502,-0.5290370206332025,0.1488695311735343,Books,Kabir Mehta,39.0,Kanpur,2022-08-04,4,8,2022,False,True,False,4,52.32333333333333,Low,0.0,17,0.0,45.02,0.0,0.0,0.0,57.87,54.08,0.0
T000139,U0037,P037,69.95,2025-03-31,31,3,2025,1,1,False,False,False,False,False,True,4.261975403606051,8.363611660042569,0.07216799401006876,0.270872075951845,Clothing,Aarav Patel,33.0,Surat,2022-09-03,3,9,2022,True,False,False,4,63.22,Medium,1.0,213,0.0,90.93,69.95,53.3,38.7,0.0,0.0,0.0
T000140,U0018,P010,38.93,2023-03-04,4,3,2023,1,1,False,False,False,False,False,True,3.6871279210751298,6.239390995922599,-0.6759017835364324,0.11906626211216599,Sports,Sai Iyer,34.0,Nagpur,2022-10-04,4,10,2022,True,False,False,5,112.43599999999999,High,2.0,339,0.0,138.42,0.0,104.94,279.89,0.0,38.93,0.0
T000141,U0024,P048,33.34,2024-03-16,16,3,2024,0,0,True,False,False,False,False,False,3.5363108554693294,5.7740800133008205,-0.8107086841323363,0.09170989527258493,Clothing,Aarohi Kapoor,20.0,Patna,2023-03-15,15,3,2023,True,False,False,11,96.98142857142857,High,2.0,90,112.61,313.02,89.07000000000001,62.27,55.78,46.12,0.0,0.0
T000142,U0097,P027,63.19,2024-11-29,29,11,2024,0,0,False,False,False,True,False,False,4.161847435323687,7.94921379760288,-0.09085430438497802,0.23778995791328178,Toys,Aarohi Nair,34.0,Hyderabad,2024-06-17,17,6,2024,False,True,False,6,102.16799999999999,High,2.0,54,0.0,18.09,84.39,70.48,0.0,191.14,0.0,146.74
T000143,U0041,P024,63.24,2024-10-26,26,10,2024,0,0,False,False,False,False,True,False,4.162626069638506,7.952358140828418,-0.08964851815424532,0.2380346481354605,Home,Sara Mukherjee,37.0,Vadodara,2024-02-13,13,2,2024,False,True,False,5,96.9475,High,2.0,44,0.0,224.42000000000002,56.21,43.92,0.0,63.24,0.0,0.0
T000144,U0199,P037,40.28,2023-06-23,23,6,2023,0,0,True,False,False,False,False,False,3.720378121173307,6.346652661048973,-0.6433455553066524,0.12567289811099147,Clothing,Meera Roy,32.0,Ghaziabad,2022-02-10,10,2,2022,False,True,False,9,92.57285714285715,High,2.0,81,0.0,288.35,40.28,61.43,0.0,218.94,39.01,0.0
T000145,U0014,P010,41.16,2023-04-12,12,4,2023,0,0,False,False,True,False,False,False,3.741471904233107,6.415605972938176,-0.6221237176457588,0.129979446021337,Sports,Sai Singh,18.0,Kolkata,2024-06-06,6,6,2024,False,True,False,5,114.965,High,2.0,275,227.37,0.0,0.0,52.85,0.0,138.48,41.16,0.0
T000146,U0173,P006,62.75,2025-06-26,26,6,2025,0,0,False,False,False,False,True,False,4.154969184038536,7.92148975887743,-0.10146522321542478,0.235636683958109,Clothing,Muhammad Joshi,31.0,Patna,2024-09-27,27,9,2024,True,False,False,6,105.595,High,2.0,128,0.0,0.0,180.04000000000002,0.0,0.0,0.0,0.0,242.34
